Org Defined ID,Username,FirstName,LastName,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,4,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Data,Spartan,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,4,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Spartan,Data,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,4,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Spartan,Capstone,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,5,M-S,,How are America and Britain similar to each other?,FALSE,1,Both countries mainly use English in day-to-day interaction,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,5,M-S,,How are America and Britain similar to each other?,FALSE,1,Many immigrants live in either country,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,5,M-S,,How are America and Britain similar to each other?,FALSE,1,The drinking age is lower in Britain,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,5,M-S,,How are America and Britain similar to each other?,FALSE,1,Satire is often used in British humor,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,6,MC,,What year did the American Civil War end?,FALSE,1,1600,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,6,MC,,What year did the American Civil War end?,FALSE,1,1865,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,6,MC,,What year did the American Civil War end?,FALSE,1,1792,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,6,MC,,What year did the American Civil War end?,FALSE,1,1941,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,7,MC,,What is the capital of Canada?,FALSE,1,Toronto,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,7,MC,,What is the capital of Canada?,FALSE,1,Ottawa,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,7,MC,,What is the capital of Canada?,FALSE,1,Vancouver,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,7,MC,,What is the capital of Canada?,FALSE,1,London,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,8,M-S,,Which animals have fur?,FALSE,1,cat,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,8,M-S,,Which animals have fur?,FALSE,1,dog,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,8,M-S,,Which animals have fur?,FALSE,1,mole-rat,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,8,M-S,,Which animals have fur?,FALSE,1,kangaroo,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,9,MC,,What city has the highest life expectancy? ,FALSE,1,HongKong,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,9,MC,,What city has the highest life expectancy? ,FALSE,1,New York,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,9,MC,,What city has the highest life expectancy? ,FALSE,1,Shanghai,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,9,MC,,What city has the highest life expectancy? ,FALSE,1,Singapore,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,10,M-S,,When did the United States gain its independence?,FALSE,1,1776,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,10,M-S,,When did the United States gain its independence?,FALSE,1,1772,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,10,M-S,,When did the United States gain its independence?,FALSE,1,In the month of September,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,10,M-S,,When did the United States gain its independence?,FALSE,1,In the month of July,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,11,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Cathay silver fir,UnChecked,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,11,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Ginko,Checked,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,11,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Cyperus papyrus,UnChecked,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,11,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Chrysanthemum,UnChecked,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,12,ORD,,Order the animals from largest to smallest.,FALSE,1,Elephant,1,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,12,ORD,,Order the animals from largest to smallest.,FALSE,1,Lion,2,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,12,ORD,,Order the animals from largest to smallest.,FALSE,1,Dog,3,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,12,ORD,,Order the animals from largest to smallest.,FALSE,1,Flea,4,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,Amazon,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,Ford,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,Uber,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,FedEx,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,14,FIB,,Thomas Edison invented the lightbulb in the year _______ .,FALSE,1,Answer for blank # 1,1876,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,15,MC,,Which language has the more native speakers? ,FALSE,1,English,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,15,MC,,Which language has the more native speakers? ,FALSE,1,Spanish,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,15,MC,,Which language has the more native speakers? ,FALSE,1,French,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,15,MC,,Which language has the more native speakers? ,FALSE,1,Russian,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,16,T/F,,An octopus have 3 hearts.,FALSE,1,TRUE,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,16,T/F,,An octopus have 3 hearts.,FALSE,1,FALSE,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,17,T/F,,Is Elon Musk still the richest man in the world?,FALSE,1,TRUE,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,17,T/F,,Is Elon Musk still the richest man in the world?,FALSE,1,FALSE,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,18,MC,,Where did sushi originate?,FALSE,1,China,UnChecked,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,18,MC,,Where did sushi originate?,FALSE,1,Japan,Checked,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,18,MC,,Where did sushi originate?,FALSE,1,Vietnam,UnChecked,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,18,MC,,Where did sushi originate?,FALSE,1,Korea,UnChecked,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,19,SA,,The scientific name of the common house cat is ______. The scientific name of a dog is ______.,FALSE,1,Answer for blank # 1,felis catus,2,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,19,SA,,The scientific name of the common house cat is ______. The scientific name of a dog is ______.,FALSE,1,Answer for blank # 2,canis lupus familiaris,2,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,20,T/F,,Mercury is closet to the sun.,FALSE,1,TRUE,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,20,T/F,,Mercury is closet to the sun.,FALSE,1,FALSE,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,21,MC,,What time is the Spring break?,FALSE,1,"   Monday, 3/6 - Friday, 3/10   ",Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,21,MC,,What time is the Spring break?,FALSE,1,"   Tuesday, 3/7 - Friday, 3/10   ",UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,21,MC,,What time is the Spring break?,FALSE,1,"   Wednesday, 3/8 - Friday, 3/10   ",UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,21,MC,,What time is the Spring break?,FALSE,1,"   Thursday, 3/9 - Friday, 3/10   ",UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,22,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Red,1,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,22,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Pink,4,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,22,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Blue,3,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,22,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Yellow,5,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,22,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Green,2,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,23,M-S,,What two US cities have palm trees outside throughout the year?,FALSE,1,Seattle,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,23,M-S,,What two US cities have palm trees outside throughout the year?,FALSE,1,Detroit,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,23,M-S,,What two US cities have palm trees outside throughout the year?,FALSE,1,Dallas,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,23,M-S,,What two US cities have palm trees outside throughout the year?,FALSE,1,Denver,UnChecked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,24,WR,,What is your favorite animal and why? (Write 3 sentences max.),FALSE,1,"Dogs, they're adorable and come in all different shapes and sizes.",,0,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,25,T/F,,Igneous rocks are produced by volcanoes.,FALSE,1,TRUE,Checked,4,4
7761a542-ae70-11e7-ab3f-0050568f7ab1,StudentFourUser,StudentFourFirst,StudentFourLast,1,2/11/2023 16:15,2/11/2023 16:19,,25,T/F,,Igneous rocks are produced by volcanoes.,FALSE,1,FALSE,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,1,MC,,What is the capital of Canada?,FALSE,1,Toronto,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,1,MC,,What is the capital of Canada?,FALSE,1,Ottawa,Checked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,1,MC,,What is the capital of Canada?,FALSE,1,Vancouver,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,1,MC,,What is the capital of Canada?,FALSE,1,London,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,2,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Pink,4,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,2,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Green,3,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,2,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Yellow,2,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,2,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Red,5,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,2,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Blue,1,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,3,MC,,What city has the highest life expectancy? ,FALSE,1,HongKong,Checked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,3,MC,,What city has the highest life expectancy? ,FALSE,1,New York,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,3,MC,,What city has the highest life expectancy? ,FALSE,1,Shanghai,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,3,MC,,What city has the highest life expectancy? ,FALSE,1,Singapore,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,4,FIB,,Thomas Edison invented the lightbulb in the year _______ .,FALSE,1,Answer for blank # 1,1880,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,5,MC,,What time is the Spring break?,FALSE,1,"   Monday, 3/6 - Friday, 3/10   ",Checked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,5,MC,,What time is the Spring break?,FALSE,1,"   Tuesday, 3/7 - Friday, 3/10   ",UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,5,MC,,What time is the Spring break?,FALSE,1,"   Wednesday, 3/8 - Friday, 3/10   ",UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,5,MC,,What time is the Spring break?,FALSE,1,"   Thursday, 3/9 - Friday, 3/10   ",UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,6,T/F,,Is Elon Musk still the richest man in the world?,FALSE,1,TRUE,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,6,T/F,,Is Elon Musk still the richest man in the world?,FALSE,1,FALSE,Checked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,7,T/F,,Igneous rocks are produced by volcanoes.,FALSE,1,TRUE,Checked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,7,T/F,,Igneous rocks are produced by volcanoes.,FALSE,1,FALSE,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,8,M-S,,How are America and Britain similar to each other?,FALSE,1,Both countries mainly use English in day-to-day interaction,Checked,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,8,M-S,,How are America and Britain similar to each other?,FALSE,1,Many immigrants live in either country,Checked,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,8,M-S,,How are America and Britain similar to each other?,FALSE,1,Satire is often used in British humor,Checked,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,8,M-S,,How are America and Britain similar to each other?,FALSE,1,The drinking age is lower in Britain,Checked,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,9,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Data,Data,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,9,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Capstone,Capstone,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,9,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Spartan,Spartan,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,10,MC,,Which language has the more native speakers? ,FALSE,1,English,Checked,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,10,MC,,Which language has the more native speakers? ,FALSE,1,Spanish,UnChecked,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,10,MC,,Which language has the more native speakers? ,FALSE,1,French,UnChecked,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,10,MC,,Which language has the more native speakers? ,FALSE,1,Russian,UnChecked,0,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,11,SA,,The scientific name of the common house cat is ______. The scientific name of a dog is ______.,FALSE,1,Answer for blank # 1,Felis catus,2,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,11,SA,,The scientific name of the common house cat is ______. The scientific name of a dog is ______.,FALSE,1,Answer for blank # 2,Canis lupus familiaris,2,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,12,MC,,"Which US state, outside of the tropics, does not observe daylight savings time?",FALSE,1,Florida,UnChecked,4,4
a3ba78a6-110c-11e1-a506-0050568f7ab1,StudentFiveUser,StudentFiveFirst,StudentFiveLast,1,2/10/2023 15:33,2/10/2023 15:38,,12,MC,,"Which US state, outside of the tropics, does not observe daylight savings time?",FALSE,1,Arizona,Checked,4,4
